name,price,link,company,product_seq,image,code,socket,core_number,thread_number,l2_cache,l3_cache,tdp,pbpmtp,has_graphic,graphic_name,graphic_core_speed,memory_capacity,memory_type,memory_clock,memory_channel,pcie_channel_number,pcie_version,has_cooler,clock_basic,clock_max,nm,tech_support,bench_mark,reg_date,bookmark
AMD 라이젠 스레드리퍼 PRO 5965WX,2969500.0,https://prod.danawa.com/info/?pcode=17570816&cate=112747,AMD,17570816,//img.danawa.com/prod_img/500000/816/570/img/17570816_1.jpg?shrink=330:*&_v=20220801100437,샤갈 프로,AMD(소켓sWRX8),24,48,12.0,128.0,280.0,,0,,,2048.0,2.0,3200.0,8.0,128.0,2.0,1,3.8,4.5,7.0,,66613,202208,
인텔 코어i7-11세대 11700,376550.0,https://prod.danawa.com/info/?pcode=13619981&cate=112747,인텔,13619981,//img.danawa.com/prod_img/500000/981/619/img/13619981_1.jpg?shrink=330:*&_v=20210504164204,로켓레이크S,인텔(소켓1200),8,16,,16.0,65.0,,1,인텔 UHD 750,,,2.0,3200.0,2.0,20.0,2.0,1,2.5,4.9,14.0,,19998,202103,
인텔 코어X-시리즈 i9-10980XE Extreme Edition,1598320.0,https://prod.danawa.com/info/?pcode=10142334&cate=112747,인텔,10142334,//img.danawa.com/prod_img/500000/334/142/img/10142334_1.jpg?shrink=330:*&_v=20210809170704,캐스케이드레이크,인텔(소켓2066),18,36,,24.75,165.0,,0,,,256.0,2.0,2933.0,4.0,48.0,4.0,1,3.0,4.6,14.0,,32859,201912,
인텔 코어i7-10세대 10700,341150.0,https://prod.danawa.com/info/?pcode=11405586&cate=112747,인텔,11405586,//img.danawa.com/prod_img/500000/586/405/img/11405586_1.jpg?shrink=330:*&_v=20210706093228,코멧레이크S,인텔(소켓1200),8,16,,16.0,65.0,,1,인텔 UHD 630,1200.0,128.0,2.0,2933.0,2.0,16.0,4.0,1,2.9,4.8,14.0,,16589,202005,
AMD 라이젠 스레드리퍼 PRO 5955WX,1612120.0,https://prod.danawa.com/info/?pcode=18055820&cate=112747,AMD,18055820,//img.danawa.com/prod_img/500000/820/055/img/18055820_1.jpg?shrink=330:*&_v=20221020143928,샤갈 프로,AMD(소켓sWRX8),16,32,8.0,64.0,280.0,,0,,,2048.0,2.0,3200.0,8.0,128.0,2.0,1,4.0,4.5,7.0,,49680,202210,
인텔 코어i5-12세대 12500,312430.0,https://prod.danawa.com/info/?pcode=16101398&cate=112747,인텔,16101398,//img.danawa.com/prod_img/500000/398/101/img/16101398_1.jpg?shrink=330:*&_v=20220119173237,엘더레이크,인텔(소켓1700),6,12,7.5,18.0,117.0,,1,인텔 UHD 770,1450.0,128.0,3.0,4800.0,2.0,20.0,3.0,1,3.0,4.6,10.0,,20005,202201,
인텔 코어i5-12세대 12600,384000.0,https://prod.danawa.com/info/?pcode=16101431&cate=112747,인텔,16101431,//img.danawa.com/prod_img/500000/431/101/img/16101431_1.jpg?shrink=330:*&_v=20220121154547,엘더레이크,인텔(소켓1700),6,12,7.5,18.0,117.0,,1,인텔 UHD 770,1450.0,128.0,3.0,4800.0,2.0,20.0,3.0,1,3.3,4.8,10.0,,21394,202201,
인텔 코어i9-12세대 12900F,592850.0,https://prod.danawa.com/info/?pcode=16101581&cate=112747,인텔,16101581,//img.danawa.com/prod_img/500000/581/101/img/16101581_1.jpg?shrink=330:*&_v=20220725140513,엘더레이크,인텔(소켓1700),16,24,14.0,30.0,202.0,,0,,,128.0,3.0,4800.0,2.0,20.0,3.0,1,2.4,5.1,10.0,,37072,202201,
AMD 라이젠9-3세대 3900X,555180.0,https://prod.danawa.com/info/?pcode=9374721&cate=112747,AMD,9374721,//img.danawa.com/prod_img/500000/721/374/img/9374721_1.jpg?shrink=330:*&_v=20210108134107,마티스,AMD(소켓AM4),12,24,6.0,64.0,105.0,,0,,,,2.0,3200.0,2.0,16.0,2.0,1,3.8,4.6,7.0,,32700,201908,
AMD 라이젠3-2세대 3200G,97650.0,https://prod.danawa.com/info/?pcode=8460291&cate=112747,AMD,8460291,//img.danawa.com/prod_img/500000/291/460/img/8460291_1.jpg?shrink=330:*&_v=20221102171731,피카소,AMD(소켓AM4),4,4,2.0,4.0,65.0,,1,AMD 라데온 Vega 8,1250.0,,2.0,2933.0,2.0,8.0,4.0,1,3.6,4.0,12.0,,7163,201907,
인텔 코어i9-11세대 11900,563360.0,https://prod.danawa.com/info/?pcode=13620002&cate=112747,인텔,13620002,//img.danawa.com/prod_img/500000/002/620/img/13620002_1.jpg?shrink=330:*&_v=20210324135837,로켓레이크S,인텔(소켓1200),8,16,,16.0,65.0,,1,인텔 UHD 750,,,2.0,3200.0,2.0,20.0,2.0,1,2.5,5.2,14.0,,23019,202103,
인텔 코어i5-11세대 11600K,352770.0,https://prod.danawa.com/info/?pcode=13619939&cate=112747,인텔,13619939,//img.danawa.com/prod_img/500000/939/619/img/13619939_1.jpg?shrink=330:*&_v=20211206094154,로켓레이크S,인텔(소켓1200),6,12,,12.0,125.0,,1,인텔 UHD 750,,,2.0,3200.0,2.0,20.0,2.0,1,3.9,4.9,14.0,,19718,202103,
인텔 펜티엄 골드 G6400,89090.0,https://prod.danawa.com/info/?pcode=11405214&cate=112747,인텔,11405214,//img.danawa.com/prod_img/500000/214/405/img/11405214_1.jpg?shrink=330:*&_v=20210916175945,코멧레이크S,인텔(소켓1200),2,4,,4.0,58.0,,1,인텔 UHD 610,1050.0,128.0,2.0,2666.0,2.0,16.0,4.0,1,4.0,,14.0,,4140,202005,
인텔 코어X-시리즈 i9-10920X,1073300.0,https://prod.danawa.com/info/?pcode=10032045&cate=112747,인텔,10032045,//img.danawa.com/prod_img/500000/045/032/img/10032045_1.jpg?shrink=330:*&_v=20200521113200,캐스케이드레이크,인텔(소켓2066),12,24,,19.25,165.0,,0,,,256.0,2.0,2933.0,4.0,48.0,4.0,1,3.5,4.6,14.0,,26357,201912,
인텔 코어i7-9세대 9700KF,498130.0,https://prod.danawa.com/info/?pcode=7517686&cate=112747,인텔,7517686,//img.danawa.com/prod_img/500000/686/517/img/7517686_1.jpg?shrink=330:*&_v=20200429104538,커피레이크-R,인텔(소켓1151v2),8,8,,12.0,95.0,,0,,,128.0,2.0,2666.0,2.0,16.0,,1,3.6,4.9,14.0,,14382,201903,
인텔 코어i9-11세대 11900K,538170.0,https://prod.danawa.com/info/?pcode=13620026&cate=112747,인텔,13620026,//img.danawa.com/prod_img/500000/026/620/img/13620026_1.jpg?shrink=330:*&_v=20210729095945,로켓레이크S,인텔(소켓1200),8,16,,16.0,125.0,,1,인텔 UHD 750,,,2.0,3200.0,2.0,20.0,2.0,1,3.5,5.3,14.0,,25425,202103,
인텔 코어i5-11세대 11500,296510.0,https://prod.danawa.com/info/?pcode=13619897&cate=112747,인텔,13619897,//img.danawa.com/prod_img/500000/897/619/img/13619897_1.jpg?shrink=330:*&_v=20210317000025,로켓레이크S,인텔(소켓1200),6,12,,12.0,65.0,,1,인텔 UHD 750,,,2.0,3200.0,2.0,20.0,2.0,1,2.7,4.6,14.0,,17455,202103,
인텔 코어i7-8세대 8700,521050.0,https://prod.danawa.com/info/?pcode=5530013&cate=112747,인텔,5530013,//img.danawa.com/prod_img/500000/013/530/img/5530013_1.jpg?shrink=330:*&_v=20200707162436,커피레이크,인텔(소켓1151v2),6,12,,12.0,65.0,,1,인텔 UHD 630,1200.0,64.0,2.0,2666.0,2.0,16.0,,1,3.2,4.6,14.0,,12921,201710,
인텔 코어i7-8세대 8700K,,https://prod.danawa.com/info/?pcode=5529981&cate=112747,인텔,5529981,//img.danawa.com/prod_img/500000/981/529/img/5529981_1.jpg?shrink=330:*&_v=20200707162633,커피레이크,인텔(소켓1151v2),6,12,,12.0,95.0,,1,인텔 UHD 630,1200.0,64.0,2.0,2666.0,2.0,16.0,,1,3.7,4.7,14.0,,13721,201710,
인텔 코어i5-10세대 10600K,413450.0,https://prod.danawa.com/info/?pcode=11430906&cate=112747,인텔,11430906,//img.danawa.com/prod_img/500000/906/430/img/11430906_1.jpg?shrink=330:*&_v=20200707152823,코멧레이크S,인텔(소켓1200),6,12,,12.0,125.0,,1,인텔 UHD 630,1200.0,128.0,2.0,2666.0,2.0,16.0,4.0,1,4.1,4.8,14.0,,14377,202005,
인텔 코어i7-11세대 11700K,580150.0,https://prod.danawa.com/info/?pcode=13619990&cate=112747,인텔,13619990,//img.danawa.com/prod_img/500000/990/619/img/13619990_1.jpg?shrink=330:*&_v=20211228125436,로켓레이크S,인텔(소켓1200),8,16,,16.0,125.0,,1,인텔 UHD 750,,,2.0,3200.0,2.0,20.0,2.0,1,3.6,5.0,14.0,,24674,202103,
인텔 코어i5-8세대 8500,337100.0,https://prod.danawa.com/info/?pcode=6020667&cate=112747,인텔,6020667,//img.danawa.com/prod_img/500000/667/020/img/6020667_1.jpg?shrink=330:*&_v=20200707163244,커피레이크,인텔(소켓1151v2),6,6,,9.0,65.0,,1,인텔 UHD 630,1100.0,64.0,2.0,2666.0,2.0,16.0,,1,3.0,4.1,14.0,,9604,201804,
AMD 라이젠7-3세대 3700X,2000000.0,https://prod.danawa.com/info/?pcode=8459829&cate=112747,AMD,8459829,//img.danawa.com/prod_img/500000/829/459/img/8459829_1.jpg?shrink=330:*&_v=20220216155835,마티스,AMD(소켓AM4),8,16,4.0,32.0,65.0,,0,,,,2.0,3200.0,2.0,16.0,2.0,1,3.6,4.4,7.0,,22632,201907,
인텔 코어i7-10세대 10700K,505610.0,https://prod.danawa.com/info/?pcode=11308485&cate=112747,인텔,11308485,//img.danawa.com/prod_img/500000/485/308/img/11308485_1.jpg?shrink=330:*&_v=20210106131950,코멧레이크S,인텔(소켓1200),8,16,,16.0,125.0,,1,인텔 UHD 630,1200.0,128.0,2.0,2933.0,2.0,16.0,4.0,1,3.8,5.1,14.0,,18962,202005,
인텔 코어i5-9세대 9600KF,260000.0,https://prod.danawa.com/info/?pcode=7565248&cate=112747,인텔,7565248,//img.danawa.com/prod_img/500000/248/565/img/7565248_1.jpg?shrink=330:*&_v=20200429104047,커피레이크-R,인텔(소켓1151v2),6,6,,9.0,95.0,,0,,,128.0,2.0,2666.0,2.0,16.0,,1,3.7,4.6,14.0,,10771,201903,
인텔 코어i9-10세대 10900,589000.0,https://prod.danawa.com/info/?pcode=11405664&cate=112747,인텔,11405664,//img.danawa.com/prod_img/500000/664/405/img/11405664_1.jpg?shrink=330:*&_v=20200707151912,코멧레이크S,인텔(소켓1200),10,20,,20.0,65.0,,1,인텔 UHD 630,1200.0,128.0,2.0,2933.0,2.0,16.0,4.0,1,2.8,5.2,14.0,,20079,202005,
인텔 코어i9-10세대 10900K,868000.0,https://prod.danawa.com/info/?pcode=11305233&cate=112747,인텔,11305233,//img.danawa.com/prod_img/500000/233/305/img/11305233_1.jpg?shrink=330:*&_v=20210708151631,코멧레이크S,인텔(소켓1200),10,20,,20.0,125.0,,1,인텔 UHD 630,1200.0,128.0,2.0,2933.0,2.0,16.0,4.0,1,3.7,5.3,14.0,,23153,202005,
인텔 코어i7-10세대 10700K 어벤져스 에디션,467000.0,https://prod.danawa.com/info/?pcode=12151730&cate=112747,인텔,12151730,//img.danawa.com/prod_img/500000/730/151/img/12151730_1.jpg?shrink=330:*&_v=20200831094530,코멧레이크S,인텔(소켓1200),8,16,,16.0,125.0,,1,인텔 UHD 630,1200.0,128.0,2.0,2933.0,2.0,16.0,4.0,1,3.8,5.1,14.0,,18962,202008,
인텔 코어i9-9세대 9900KF,639000.0,https://prod.danawa.com/info/?pcode=7559767&cate=112747,인텔,7559767,//img.danawa.com/prod_img/500000/767/559/img/7559767_1.jpg?shrink=330:*&_v=20200429104729,커피레이크-R,인텔(소켓1151v2),8,16,,16.0,95.0,,0,,,128.0,2.0,2666.0,2.0,16.0,,1,3.6,5.0,14.0,,18436,201903,
인텔 코어i7-9세대 9700,,https://prod.danawa.com/info/?pcode=8428929&cate=112747,인텔,8428929,//img.danawa.com/prod_img/500000/929/428/img/8428929_1.jpg?shrink=330:*&_v=20200429104431,커피레이크-R,인텔(소켓1151v2),8,8,,12.0,65.0,,1,인텔 UHD 630,1200.0,128.0,2.0,2666.0,2.0,16.0,,1,3.0,4.7,14.0,,13292,201907,
인텔 코어i5-9세대 9600K,,https://prod.danawa.com/info/?pcode=6515620&cate=112747,인텔,6515620,//img.danawa.com/prod_img/500000/620/515/img/6515620_1.jpg?shrink=330:*&_v=20200707161128,커피레이크-R,인텔(소켓1151v2),6,6,,9.0,95.0,,1,인텔 UHD 630,1150.0,128.0,2.0,2666.0,2.0,16.0,,1,3.7,4.6,14.0,,10745,201810,
인텔 코어i9-12세대 12900KS,967100.0,https://prod.danawa.com/info/?pcode=16756757&cate=112747,인텔,16756757,//img.danawa.com/prod_img/500000/757/756/img/16756757_1.jpg?shrink=330:*&_v=20230209134541,엘더레이크,인텔(소켓1700),16,24,14.0,30.0,241.0,,1,인텔 UHD 770,1550.0,128.0,3.0,4800.0,2.0,20.0,3.0,1,3.4,5.5,10.0,,44306,202204,
인텔 코어i9-10세대 10900KF,679170.0,https://prod.danawa.com/info/?pcode=11593361&cate=112747,인텔,11593361,//img.danawa.com/prod_img/500000/361/593/img/11593361_1.jpg?shrink=330:*&_v=20210712142619,코멧레이크S,인텔(소켓1200),10,20,,20.0,125.0,,0,,,128.0,2.0,2933.0,2.0,16.0,4.0,1,3.7,5.3,14.0,,22847,202006,
인텔 코어i9-10세대 10900F,600000.0,https://prod.danawa.com/info/?pcode=11593289&cate=112747,인텔,11593289,//img.danawa.com/prod_img/500000/289/593/img/11593289_1.jpg?shrink=330:*&_v=20210118161931,코멧레이크S,인텔(소켓1200),10,20,,20.0,65.0,,0,,,128.0,2.0,2933.0,2.0,16.0,4.0,1,2.8,5.2,14.0,,20329,202006,
인텔 코어i5-10세대 10500,,https://prod.danawa.com/info/?pcode=11405430&cate=112747,인텔,11405430,//img.danawa.com/prod_img/500000/430/405/img/11405430_1.jpg?shrink=330:*&_v=20200707152657,코멧레이크S,인텔(소켓1200),6,12,,12.0,65.0,,1,인텔 UHD 630,1150.0,128.0,2.0,2666.0,2.0,16.0,4.0,1,3.1,4.5,14.0,,12823,202005,
인텔 코어i3-9세대 9100F,,https://prod.danawa.com/info/?pcode=7914736&cate=112747,인텔,7914736,//img.danawa.com/prod_img/500000/736/914/img/7914736_1.jpg?shrink=330:*&_v=20200429104000,커피레이크-R,인텔(소켓1151v2),4,4,,6.0,65.0,,0,,,,2.0,2400.0,2.0,16.0,,1,3.6,4.2,14.0,,6753,201905,
인텔 코어i9-9세대 9900K,,https://prod.danawa.com/info/?pcode=6515580&cate=112747,인텔,6515580,//img.danawa.com/prod_img/500000/580/515/img/6515580_1.jpg?shrink=330:*&_v=20200707160130,커피레이크-R,인텔(소켓1151v2),8,16,,16.0,95.0,,1,인텔 UHD 630,1200.0,128.0,2.0,2666.0,2.0,16.0,,1,3.6,5.0,14.0,,18427,201810,
인텔 코어X-시리즈 i9-10900X,942130.0,https://prod.danawa.com/info/?pcode=10072065&cate=112747,인텔,10072065,//img.danawa.com/prod_img/500000/065/072/img/10072065_1.jpg?shrink=330:*&_v=20200429110133,캐스케이드레이크,인텔(소켓2066),10,20,,19.25,165.0,,0,,,256.0,2.0,2933.0,4.0,48.0,4.0,1,3.7,4.5,14.0,,22493,201912,
인텔 코어i7-10세대 10700KF,515000.0,https://prod.danawa.com/info/?pcode=11593217&cate=112747,인텔,11593217,//img.danawa.com/prod_img/500000/217/593/img/11593217_1.jpg?shrink=330:*&_v=20211231103216,코멧레이크S,인텔(소켓1200),8,16,,16.0,125.0,,0,,,128.0,2.0,2933.0,2.0,16.0,4.0,1,3.8,5.1,14.0,,18807,202006,
인텔 코어i3-10세대 10100,154600.0,https://prod.danawa.com/info/?pcode=11405337&cate=112747,인텔,11405337,//img.danawa.com/prod_img/500000/337/405/img/11405337_1.jpg?shrink=330:*&_v=20200707155835,코멧레이크S,인텔(소켓1200),4,8,,6.0,65.0,,1,인텔 UHD 630,1100.0,128.0,2.0,2666.0,2.0,16.0,4.0,1,3.6,4.3,14.0,,8693,202005,
인텔 코어i7-9세대 9700F,887350.0,https://prod.danawa.com/info/?pcode=8062711&cate=112747,인텔,8062711,//img.danawa.com/prod_img/500000/711/062/img/8062711_1.jpg?shrink=330:*&_v=20200429104114,커피레이크-R,인텔(소켓1151v2),8,8,,12.0,65.0,,0,,,128.0,2.0,2666.0,2.0,16.0,,1,3.0,4.7,14.0,,13310,201905,
인텔 제온 E3-1275V6,566300.0,https://prod.danawa.com/info/?pcode=5132511&cate=112747,인텔,5132511,//img.danawa.com/prod_img/500000/511/132/img/5132511_1.jpg?shrink=330:*&_v=20170510172326,카비레이크,인텔(소켓1151),4,8,,8.0,73.0,,1,인텔 HD P630,,,14.0,,,16.0,,1,3.8,4.2,,,9302,201705,
인텔 코어X-시리즈 i9-10940X,1338620.0,https://prod.danawa.com/info/?pcode=10187988&cate=112747,인텔,10187988,//img.danawa.com/prod_img/500000/988/187/img/10187988_1.jpg?shrink=330:*&_v=20200429110215,캐스케이드레이크,인텔(소켓2066),14,28,,19.25,165.0,,0,,,256.0,2.0,2933.0,4.0,48.0,4.0,1,3.3,4.6,14.0,,27826,201912,
인텔 셀러론 G4930,67200.0,https://prod.danawa.com/info/?pcode=9437157&cate=112747,인텔,9437157,//img.danawa.com/prod_img/500000/157/437/img/9437157_1.jpg?shrink=330:*&_v=20200708101726,커피레이크-R,인텔(소켓1151v2),2,2,,2.0,54.0,,1,인텔 UHD 610,1050.0,64.0,2.0,2400.0,2.0,16.0,,1,3.2,,14.0,,2572,201909,
AMD 라이젠5-2세대 3400G,,https://prod.danawa.com/info/?pcode=10176534&cate=112747,AMD,10176534,//img.danawa.com/prod_img/500000/534/176/img/10176534_1.jpg?shrink=330:*&_v=20200515132735,피카소,AMD(소켓AM4),4,8,2.0,4.0,65.0,,1,AMD 라데온 Vega 11,1400.0,,2.0,2933.0,2.0,8.0,4.0,1,3.7,4.2,12.0,,9298,201912,
인텔 코어i5-10세대 10600KF,328640.0,https://prod.danawa.com/info/?pcode=11991320&cate=112747,인텔,11991320,//img.danawa.com/prod_img/500000/320/991/img/11991320_1.jpg?shrink=330:*&_v=20210512150209,코멧레이크S,인텔(소켓1200),6,12,,12.0,125.0,,0,,,128.0,2.0,2666.0,2.0,16.0,4.0,1,4.1,4.8,14.0,,14391,202008,
인텔 코어i5-10세대 10600,392670.0,https://prod.danawa.com/info/?pcode=11405469&cate=112747,인텔,11405469,//img.danawa.com/prod_img/500000/469/405/img/11405469_1.jpg?shrink=330:*&_v=20210512150844,코멧레이크S,인텔(소켓1200),6,12,,12.0,65.0,,1,인텔 UHD 630,1200.0,128.0,2.0,2666.0,2.0,16.0,4.0,1,3.3,4.8,14.0,,13732,202005,
인텔 코어X-시리즈 i9-9940X,1190000.0,https://prod.danawa.com/info/?pcode=6929425&cate=112747,인텔,6929425,//img.danawa.com/prod_img/500000/425/929/img/6929425_1.jpg?shrink=330:*&_v=20191219171204,스카이레이크,인텔(소켓2066),14,28,,19.25,165.0,,0,,,128.0,2.0,2666.0,4.0,68.0,,1,3.3,4.5,14.0,,28011,201812,
AMD 라이젠3-1세대 2200G,146400.0,https://prod.danawa.com/info/?pcode=11022333&cate=112747,AMD,11022333,//img.danawa.com/prod_img/500000/333/022/img/11022333_1.jpg?shrink=330:*&_v=20221102170925,레이븐 릿지,AMD(소켓AM4),4,4,2.0,4.0,65.0,,1,AMD 라데온 Vega 8,1100.0,,,,,8.0,,0,3.5,3.7,14.0,,6768,201802,
인텔 펜티엄 골드 G6605,172000.0,https://prod.danawa.com/info/?pcode=13620104&cate=112747,인텔,13620104,//img.danawa.com/prod_img/500000/104/620/img/13620104_1.jpg?shrink=330:*&_v=20211209131801,코멧레이크S 리프레시,인텔(소켓1200),2,4,,4.0,58.0,,1,인텔 UHD 630,,,2.0,2666.0,2.0,,4.0,1,4.3,,14.0,,4465,202103,
AMD 라이젠3-3세대 3300X,286460.0,https://prod.danawa.com/info/?pcode=12625094&cate=112747,AMD,12625094,//img.danawa.com/prod_img/500000/094/625/img/12625094_1.jpg?shrink=330:*&_v=20221004171841,마티스,AMD(소켓AM4),4,8,2.0,16.0,65.0,,0,,,,2.0,3200.0,,,2.0,1,3.8,4.3,7.0,,12677,202005,
AMD 라이젠7 PRO 4750G,420000.0,https://prod.danawa.com/info/?pcode=11876521&cate=112747,AMD,11876521,//img.danawa.com/prod_img/500000/521/876/img/11876521_1.jpg?shrink=330:*&_v=20210818173723,르누아르,AMD(소켓AM4),8,16,4.0,8.0,65.0,,1,AMD 라데온 그래픽 8,2100.0,,2.0,3200.0,2.0,,4.0,1,3.6,4.4,7.0,,20544,202007,
인텔 코어X-시리즈 i7-9800X,,https://prod.danawa.com/info/?pcode=6746998&cate=112747,인텔,6746998,//img.danawa.com/prod_img/500000/998/746/img/6746998_1.jpg?shrink=330:*&_v=20181130151937,스카이레이크,인텔(소켓2066),8,16,,16.5,165.0,,0,,,128.0,2.0,2666.0,4.0,68.0,,1,3.5,4.5,14.0,,18154,201811,
인텔 제온 E3-1225V6,404330.0,https://prod.danawa.com/info/?pcode=5132410&cate=112747,인텔,5132410,//img.danawa.com/prod_img/500000/410/132/img/5132410_1.jpg?shrink=330:*&_v=20170731083704,카비레이크,인텔(소켓1151),4,4,,8.0,73.0,,1,인텔 HD P630,,,14.0,,,16.0,,1,3.3,3.7,,,6321,201705,
인텔 제온 E3-1230V6,411380.0,https://prod.danawa.com/info/?pcode=5132462&cate=112747,인텔,5132462,//img.danawa.com/prod_img/500000/462/132/img/5132462_1.jpg?shrink=330:*&_v=20170510172219,카비레이크,인텔(소켓1151),4,8,,8.0,72.0,,0,,,,14.0,,,16.0,,1,3.5,3.9,,,8218,201705,
인텔 제온 E3-1240V6,455000.0,https://prod.danawa.com/info/?pcode=5132478&cate=112747,인텔,5132478,//img.danawa.com/prod_img/500000/478/132/img/5132478_1.jpg?shrink=330:*&_v=20170510172205,카비레이크,인텔(소켓1151),4,8,,8.0,72.0,,0,,,,14.0,,,16.0,,1,3.7,4.1,,,8688,201705,
인텔 제온 E5-2630 v4,1000000.0,https://prod.danawa.com/info/?pcode=4370096&cate=112747,인텔,4370096,//img.danawa.com/prod_img/500000/096/370/img/4370096_1.jpg?shrink=330:*&_v=20160823121348,브로드웰-EP,인텔(소켓2011-V3),10,20,,25.0,85.0,,0,,,,2.0,2133.0,,40.0,,0,2.2,3.1,14.0,,11732,201608,
AMD 라이젠5-2세대 2600X,524100.0,https://prod.danawa.com/info/?pcode=11026104&cate=112747,AMD,11026104,//img.danawa.com/prod_img/500000/104/026/img/11026104_1.jpg?shrink=330:*&_v=20220711171041,피나클 릿지,AMD(소켓AM4),6,12,3.0,16.0,95.0,,0,,,,2.0,2933.0,,16.0,,0,3.6,4.25,12.0,,13966,201804,
AMD 라이젠3-3세대 3100,320000.0,https://prod.danawa.com/info/?pcode=11236047&cate=112747,AMD,11236047,//img.danawa.com/prod_img/500000/047/236/img/11236047_1.jpg?shrink=330:*&_v=20200508085814,마티스,AMD(소켓AM4),4,8,2.0,16.0,65.0,,0,,,,2.0,3200.0,,,2.0,1,3.6,3.9,7.0,,11634,202005,
AMD 라이젠7-3세대 3800X,560760.0,https://prod.danawa.com/info/?pcode=8459781&cate=112747,AMD,8459781,//img.danawa.com/prod_img/500000/781/459/img/8459781_1.jpg?shrink=330:*&_v=20200429110910,마티스,AMD(소켓AM4),8,16,4.0,32.0,105.0,,0,,,,2.0,3200.0,2.0,16.0,2.0,1,3.9,4.5,7.0,,23227,201907,
AMD 라이젠 스레드리퍼 PRO 3975WX,3892480.0,https://prod.danawa.com/info/?pcode=18614342&cate=112747,AMD,18614342,//img.danawa.com/prod_img/500000/342/614/img/18614342_1.jpg?shrink=330:*&_v=20221228135925,캐슬 픽-W,AMD(소켓sWRX8),32,64,16.0,128.0,280.0,,0,,,2048.0,2.0,3200.0,8.0,128.0,2.0,0,3.5,4.2,7.0,,62838,202103,
AMD 라이젠5-3세대 3500,186200.0,https://prod.danawa.com/info/?pcode=12340073&cate=112747,AMD,12340073,//img.danawa.com/prod_img/500000/073/340/img/12340073_1.jpg?shrink=330:*&_v=20200928155406,마티스,AMD(소켓AM4),6,6,3.0,16.0,65.0,,0,,,,2.0,3200.0,2.0,,2.0,0,3.6,4.1,7.0,,12826,201911,
AMD 라이젠7-1세대 1700,205950.0,https://prod.danawa.com/info/?pcode=5565805&cate=112747,AMD,5565805,//img.danawa.com/prod_img/500000/805/565/img/5565805_1.jpg?shrink=330:*&_v=20200515133045,서밋 릿지,AMD(소켓AM4),8,16,4.0,16.0,65.0,,0,,,,2.0,,,16.0,,1,3.0,3.7,14.0,,14821,201710,
AMD 라이젠7-3세대 3800XT,672500.0,https://prod.danawa.com/info/?pcode=11756552&cate=112747,AMD,11756552,//img.danawa.com/prod_img/500000/552/756/img/11756552_1.jpg?shrink=330:*&_v=20200728142053,마티스,AMD(소켓AM4),8,16,4.0,32.0,105.0,,0,,,,2.0,3200.0,2.0,16.0,2.0,1,3.9,4.7,7.0,,23710,202007,
AMD 라이젠 스레드리퍼 PRO 3995WX,10998480.0,https://prod.danawa.com/info/?pcode=18000296&cate=112747,AMD,18000296,//img.danawa.com/prod_img/500000/296/000/img/18000296_1.jpg?shrink=330:*&_v=20221014125907,캐슬 픽-W,AMD(소켓sWRX8),64,128,32.0,256.0,280.0,,0,,,2048.0,2.0,3200.0,8.0,128.0,2.0,0,2.7,4.2,7.0,,83273,202103,
AMD 라이젠7-1세대 1800X,286200.0,https://prod.danawa.com/info/?pcode=5519916&cate=112747,AMD,5519916,//img.danawa.com/prod_img/500000/916/519/img/5519916_1.jpg?shrink=330:*&_v=20200515133045,서밋 릿지,AMD(소켓AM4),8,16,4.0,16.0,95.0,,0,,,,2.0,,,16.0,,0,3.6,4.0,14.0,,16414,201709,
AMD 라이젠 스레드리퍼 3970X,4224000.0,https://prod.danawa.com/info/?pcode=14079716&cate=112747,AMD,14079716,//img.danawa.com/prod_img/500000/716/079/img/14079716_1.jpg?shrink=330:*&_v=20210609165518,캐슬 픽,AMD(소켓sTRX4),32,64,16.0,128.0,280.0,,0,,,,2.0,3200.0,4.0,,2.0,0,3.7,4.5,7.0,,63282,201911,
AMD 라이젠9-3세대 3950X,699800.0,https://prod.danawa.com/info/?pcode=11026701&cate=112747,AMD,11026701,//img.danawa.com/prod_img/500000/701/026/img/11026701_1.jpg?shrink=330:*&_v=20200429162003,마티스,AMD(소켓AM4),16,32,8.0,64.0,105.0,,0,,,,2.0,3200.0,2.0,16.0,2.0,0,3.5,4.7,7.0,,38925,201911,
AMD 라이젠5-1세대 1500X,66640.0,https://prod.danawa.com/info/?pcode=5401735&cate=112747,AMD,5401735,//img.danawa.com/prod_img/500000/735/401/img/5401735_1.jpg?shrink=330:*&_v=20221102171142,서밋 릿지,AMD(소켓AM4),4,8,2.0,16.0,65.0,,0,,,,2.0,,,16.0,,0,3.5,3.7,14.0,,9099,201708,
AMD 라이젠9-3세대 3900XT,1067040.0,https://prod.danawa.com/info/?pcode=12338828&cate=112747,AMD,12338828,//img.danawa.com/prod_img/500000/828/338/img/12338828_1.jpg?shrink=330:*&_v=20200928155219,마티스,AMD(소켓AM4),12,24,6.0,64.0,105.0,,0,,,,2.0,3200.0,2.0,16.0,2.0,0,3.8,4.7,7.0,,32761,202007,
AMD 라이젠5-3세대 3600X,293490.0,https://prod.danawa.com/info/?pcode=11024358&cate=112747,AMD,11024358,//img.danawa.com/prod_img/500000/358/024/img/11024358_1.jpg?shrink=330:*&_v=20200429161847,마티스,AMD(소켓AM4),6,12,3.0,32.0,95.0,,0,,,,2.0,3200.0,2.0,16.0,2.0,0,3.8,4.4,7.0,,18245,201907,
