program_id,cpu_id,gpu_id,ram,dx,storage,os,spec_class
1762,161,1007.0,8,Version 11,,Windows 7/8/10 (64-bit OS required),1
1763,400,1173.0,0.5,,2.0,Windows XP / Vista / 2000,0
1763,400,200.0,1.0,,2.0,Windows XP / Vista / 2000,1
1764,400,1106.0,1,9.0c,10,Windows Vista or higher with latest Service Pack,0
1764,371,1153.0,4,9.0c,10,Windows Vista (x64) / Windows 7 (x64) / Windows 8 (x64),1
1765,289,1106.0,2,Version 11,,Windows 7 and higher (64 bit only),0
1765,281,421.0,4,Version 11,,Windows 10 (64 bit only),1
1766,368,911.0,4,Version 11,36,Windows 7 SP1 64-bit,0
1766,123,1004.0,8,Version 11,40,Windows 10 64-bit,1
1767,126,1004.0,8,Version 9.0,10,Windows 10 64-bit,0
1767,223,107.0,8,Version 11,10,Windows 10 64-bit,1
1768,400,,,,,Windows 7 or later,0
1769,219,1153.0,6,Version 11,12,Windows® 7 SP1 / 8.1 / 10 64-bit,0
1769,219,990.0,6,Version 11,12,Windows® 10 64-bit,1
1770,281,1153.0,4,Version 11,20,Windows 7/8/8.1/10 (64bit required),0
1770,156,1102.0,4,Version 11,20,Windows 7/8/8.1/10 (64bit required),1
1771,281,1153.0,4,Version 11,30,Windows 7/8.1/10 (64bit required),0
1771,156,1102.0,4,Version 11,30,Windows 7/8.1/10 (64bit required),1
1772,123,1065.0,8,Version 11,40,Windows® 10 64-bit,0
1772,123,1079.0,8,Version 11,40,Windows® 10 64-bit,1
1773,363,911.0,8,Version 11,32,Windows 7 SP1/ Windows 8.1 / Windows 10 64-bit,0
1773,73,990.0,8,Version 11,32,Windows 7 SP1/ Windows 8.1 / Windows 10 64-bit,1
1776,322,421.0,4,Version 9.0c,20,Windows Vista or newer,0
1776,79,1079.0,8,Version 9.0c,20,Windows Vista or newer,1
1777,400,200.0,2048,10,10,Vista & Windows 7 ,0
1777,380,1065.0,4,10,10,Vista & Windows 7,1
1778,400,558.0,0.125,,0.8,Windows 98/ME/2000/XP,0
1779,356,200.0,0.5,DirectX 9.0c,3,"Windows 98, ME, 2000, or XP",0
1780,82,911.0,8,,7,Windows 10 64 Bit,0
1781,400,200.0,2,,6,Windows XP / Vista,0
1781,424,123.0,2.5,,6,Windows XP / Vista,1
1782,114,1031.0,6,Version 11,10,Windows 7 (64-bit),0
1782,40,973.0,8,Version 11,10,Windows 10 (64-bit),1
1783,328,1153.0,8,,15,"Windows 7, 64-bit",0
1783,99,1103.0,8,,15,"Windows 10, 64-bit",1
1784,82,1106.0,4,DirectX 11,2.5,"Windows 7, 64-bit",0
1784,180,1065.0,6,,,"Windows 10, 64-bit",1
1785,401,112.0,4,Version 11,4,Windows 7 (64 bit),0
1785,401,1098.0,4,Version 11,4,Windows 7 (64 bit),1
1786,424,1103.0,2,Version 11,16,Windows Vista / Windows 7,0
1786,320,421.0,4,Version 11,16,Windows 10 64-bit,1
1787,361,1153.0,4,Version 11,25,Windows 7 (64-bit),0
1787,114,876.0,8,,25,"Windows 7, 8, 8.1, 10 (64-bit)",1
1788,424,1072.0,2,9.0c,5,Windows 7 / 8 64 bits,0
1788,174,1068.0,8,11,10,Windows 7 / 8 64 bits,1
1789,251,102.0,4,Version 11,16,"Windows 8.1, 64-bit",0
1789,40,1005.0,16,Version 12,,"Windows 10, 64-bit",1
1790,424,1072.0,4,Version 9.0c,5,"Windows XP (SP3), Windows Vista (SP2), Windows 7, Windows 8",0
1791,123,102.0,8,Version 11,25,"Windows 10, 64-bit",0
1791,223,990.0,16,Version 11,25,"Windows 10, 64-bit",1
1792,400,,4,,4,Windows 7 (64 bit),0
1793,238,1103.0,1,,0.9,Windows XP SP2 / Vista / 7 / 8,0
1793,292,1173.0,2,,0.9,Windows XP SP2 / Vista / 7 / 8,1
1795,400,,0.5,Version 9.0,0.05,"Windows XP, Vista, 7, 8 or 10",0
1796,400,1072.0,3,9.0c,5,Windows XP SP3,0
1796,363,1105.0,4,11,20,Windows 7,1
1797,400,1103.0,0.5,DirectX 9.0 or higher ,7,Windows XP (with service pack 2),0
1797,400,1173.0,1,DirectX 9.0 or higher ,7,Windows XP (with service pack 2),1
1798,424,200.0,2,DirectX 9.0c,10.1,"Windows XP SP3, Windows Vista SP2, Windows 7 (Does not support Windows 95/98/ME/2000/NT)",0
1798,361,1106.0,2,DirectX 9.0c,10.1,"Windows XP SP3, Windows Vista SP2, Windows 7 (Does not support Windows 95/98/ME/2000/NT)",1
1799,400,1153.0,0.25,Direct X 9.0c,1.5,Microsoft Windows XP,0
1799,400,1153.0,0.5,Direct X 9.0c,1.5,Microsoft Windows XP,1
1800,162,1153.0,3,Version 10,6,Windows 7 64-bit,0
1800,114,1098.0,4,Version 10,6,Windows 10 64-bit,1
1801,198,1106.0,4,Version 9.0c,3,7 / 8 / 10,0
1802,254,1106.0,4,Version 11,2,Windows 10,0
1802,351,1153.0,6,Version 11,2,Windows 10 (64-bit),1
1803,400,,,,0.5,Windows 7+,0
1804,424,1072.0,0.5,,0.22,Windows XP / Vista / 7 / 8 / 10,0
1805,114,1098.0,8,Version 11,20,"Windows 7 SP2, 64-bit (Recommended: Windows 10, 64-bit)",0
1806,174,1105.0,2,Version 9.0c,1,Windows XP or Better,0
1806,339,1105.0,4,Version 9.0c,1,Windows 7 or 8,1
1807,182,123.0,2,,2,Windows 7/8/10,0
1808,401,1153.0,2.0,Version 10,9,Windows 7,0
1808,162,1105.0,4.0,Version 11,9,Windows 7,1
1809,400,1153.0,0.5,Version 9.0,0.25,Windows XP or later,0
1810,400,1173.0,0.25,DirectX® version 9.0c,5.5,Windows® 2000/XP,0
1811,400,1173.0,0.25,DirectX 9.0c,4.8,Windows® XP (SP 1 required)/Vista (only),0
1811,400,1103.0,0.5,DirectX 9.0c,4.8,Windows® XP (SP 1 required)/Vista (only),1
1812,356,,2,DirectX®: 9.0c libraries (included) ,10,"Windows XP (32/64 bit), Windows Vista (32/64 bit), Windows 7 (32/64 bit) ",0
1812,198,1072.0,2,DirectX®: 9.0c libraries (included) ,10,"Windows XP (32/64 bit), Windows Vista (32/64 bit), Windows 7 (32/64 bit) ",1
1813,400,123.0,4,Version 11,2.2,"Windows Vista SP1, Windows 7, Windows 8, Windows 8.1",0
1813,320,1114.0,8,Version 11,2.2,"Windows Vista SP1, Windows 7, Windows 8, Windows 8.1",1
1814,400,,0.5,,0.12,Windows XP,0
1814,400,,0.5,,0.12,Windows XP,1
1815,424,1033.0,4,Version 11,13,Windows 7 (64-bit),0
1815,320,1031.0,8,Version 11,13,Windows 10 (64-bit),1
1816,369,1106.0,4,Version 10,12,"Windows 8.1 64 Bit, Windows 8 64 Bit, Windows 7 64 Bit Service Pack 1, Windows Vista 64 Bit Service Pack 2* (*NVIDIA video card recommended if running Vista OS)",0
1816,364,1007.0,8,Version 10,12,"Windows 8.1 64 Bit, Windows 8 64 Bit, Windows 7 64 Bit Service Pack 1",1
1817,400,,1,,1,Windows 7 or later,0
1818,424,421.0,4,Version 11,6,"Windows 7 (SP1), Windows 8.x, Windows 10",0
1819,242,1065.0,8,,15,Windows 7 64-bit or later,0
1820,400,123.0,2,Direct X 9 ,0.9,XP/Vista,0
1821,320,1225.0,4,Version 11,2,Windows 7 64-bit,0
1821,320,1005.0,4,Version 11,2,Windows 10 64-bit,1
1822,400,1106.0,4,Version 10,0.512,Windows 7 or newer,0
1823,374,1153.0,4,Version 11,10,"Windows 7, 8, 10 64bit",0
1823,320,1004.0,8,Version 11,10,"Windows 7, 8, 10 64bit",1
1824,309,876.0,8,Version 11,40,Windows 10,0
1824,125,898.0,16,Version 11,40,Windows 10,1
1825,371,1033.0,4,Version 10,15,Windows Vista SP2 / Windows 7 SP1 / Windows 8 / Windows 8.1 / Windows 10,0
1825,353,1004.0,8,Version 11,,Windows 7 SP1 64-Bit / Windows 8 64-Bit / Windows 8.1 64-Bit / Windows 10,1
1826,182,1127.0,1,Version 9.0,0.15,Windows 7,0
1827,216,1098.0,8,,7,Windows 7 (64-bit),0
1827,124,872.0,16,,7,Windows 10 (64-bit),1
1828,401,1153.0,4,,8,Windows 7 64bit,0
1829,400,1106.0,1,,1,"Windows®XP™ SP2, Windows®Vista™ or Windows®7 ",0
1829,400,72.0,4,,1,"Windows®XP™ SP2, Windows®Vista™ or Windows®7 ",1
1830,400,,0.5,Version 9.0,0.257,Windows Vista,0
1830,400,1072.0,1.0,Version 9.0,0.257,Windows 8+,1
1831,290,886.0,4,,1,Windows 7 32-bit,0
1831,113,1007.0,8,,1,Windows 7 64-bit,1
1832,424,1153.0,0.015625,,,,0
1833,361,200.0,2.0,Version 11,1.2,Windows 7/8/8.1/10 x64,0
1833,371,200.0,2.0,Version 11,1.2,Windows 7/8/8.1/10 x64,1
1834,400,200.0,1,,10,Windows XP/Vista/7 ,0
1834,400,1106.0,2,,10,Windows XP/Vista/7 ,1
1835,400,1153.0,0.0625,DirectX 8.1,0.3,Windows 98/ME/2000/XP,0
1835,400,,0.0625,DirectX 8.1,0.3,Windows 98/ME/2000/XP,1
1837,363,1005.0,8,,4,"Windows 10 and Windows 11, 64-bit",0
1837,281,898.0,16,,4,"Windows 10 and Windows 11, 64-bit",1
1838,424,1153.0,1,9.0c,2,Windows XP,0
1838,401,1153.0,2,9.0c,2,Windows 7,1
1839,424,1153.0,1,Version 9.0c,,Windows XP,0
1839,401,1153.0,2,Version 9.0c,,Windows 7,1
1840,401,200.0,3,Version 9.0,20,Windows 7 (SP1) 64-Bit,0
1840,114,1097.0,4,Version 9.0,20,Windows 7 (SP1) / Windows 8.1 / Windows 10 64-Bit,1
1841,196,1065.0,4,Version 11,30,Windows 10 (64-bit Only),0
1841,273,1005.0,8,Version 11,30,Windows 10 (64-bit Only),1
1842,196,1106.0,4,Version 10,2.5,Windows® 10 64-bit,0
1842,196,1065.0,4,Version 10,2.5,Windows® 10 64-bit,1
1843,400,,2,Version 9.0,18,Microsoft Windows 7 32bit,0
1843,400,,4,Version 9.0,18,Microsoft Windows 7 64bit and higher,1
1844,400,200.0,1,Version 9.0c,0.5,Windows XP or above,0
1845,400,1106.0,4,Version 10,3,Windows 7 SP1 or newer,0
1845,175,1153.0,4,Version 11,3,Windows 10,1
1846,400,1097.0,0.0078125,,0.017,DOS 6.22 / Windows 95,0
1846,400,,0.015625,,,DOS 6.22 / Windows 95,1
1847,400,,0.03125,DirectX 8.1,0.3,,0
1848,114,,4,Version 10,1,"Windows 7, 64-bit",0
1849,400,200.0,2,Version 9.0c,0.7,Windows Vista / 7 / 8 / 8.1,0
1849,236,1065.0,4,Version 9.0c,0.7,Windows Vista / 7 / 8 / 8.1,1
1850,182,1106.0,3,Version 9.0c,1.5,Windows XP/Vista/Windows 7/Windows 8/Windows 10,0
1850,158,1153.0,4,Version 9.0c,1.5,Windows 7/Windows 8/Windows 10,1
1851,356,1106.0,1,Version 9.0c,1,Windows Vista,0
1851,401,1153.0,2,Version 9.0c,1,Microsoft® Windows® 7,1
1852,400,1103.0,0.25,,4,Microsoft® Windows® XP SP1 or newer,0
1853,400,1106.0,1.5,DirectX® 9.0c ,4,"Windows XP SP3, Vista SP1, Windows 7",0
1853,113,1153.0,2,DirectX® 9.0c ,,Windows 7,1
1854,375,,2,Version 9.0c,0.2,Windows 7,0
1854,422,,2,Version 9.0c,0.2,Windows 7/10,1
1855,400,,4,,1,Windows 7 or Later,0
1856,400,1173.0,2,,2,Windows XP / Vista / 7,0
1857,424,123.0,4,DirectX 9.0,4,Windows Vista / Windows 7,0
1858,401,1153.0,2,DirectX 9.0c,2,Windows 7/Vista/ XP SP2,0
1858,424,1072.0,4,DirectX 9.0c,2,Windows 7/Vista/ XP SP2,1
1859,400,1106.0,2,,2,Windows 8 (8.1) / 7 (SP1) / Vista (SP2) / 10 (64bit),0
1860,400,558.0,1,,11,Windows® System XP SP2 ,0
1860,400,200.0,2,10,5,Windows® System Vista64/Windows 7,1
1861,165,1065.0,8,,50,"(Windows 10, 64-bit)",0
1861,94,990.0,16,,50,"(Windows 10, 64-bit)",1
1862,400,1106.0,3,,5,Windows Vista (SP2) 32bit,0
1862,320,1068.0,4,,5,Windows 7 x64 (SP1),1
1863,292,1106.0,4,Version 11,5,Windows 7 64-bit,0
1863,320,1031.0,8,Version 11,5,Windows 10 64-bit,1
1865,424,1153.0,1,,0.4,Windows 7+,0
1865,114,1153.0,2,,0.4,Windows 7+,1
1866,424,1106.0,2,Version 9.0,2,Windows 7 or Later,0
1866,285,421.0,4,Version 9.0,2,Windows 10,1
1867,400,1127.0,1,Version 9.0,0.2,Windows XP+,0
1868,292,1153.0,1,10,1.5,Windows Vista,0
1868,425,200.0,2,10,1.5,Windows 7,1
1869,317,1098.0,8,Version 11,20,Windows 10 (64-bit),0
1870,400,,1,,,"Windows XP, Vista, 7	   														",0
1871,400,1153.0,4,Version 9.0c,3.0,"Win XP, Vista, 7, 8",0
1871,400,1153.0,4,Version 9.0c,3.0,"Win XP, Vista, 7, 8",1
1872,424,200.0,4,,0.5,"XP SP3 or later, 64-bit",0
1872,424,,4,,0.5,"(XP SP3 or later, 64-bit)",1
1873,425,1153.0,4,Version 9.0,10,Windows 7 (64-bit),0
1873,114,1079.0,8,Version 11,30,Windows 10 (64-bit),1
1874,400,,1,DirectX 9.0c,0.25,"Windows XP SP2, Vista, or Windows 7",0
1875,400,1072.0,1.0,,0.5,Windows 7 and above,0
1875,182,,2.0,,1,Windows 7 and above,1
1876,285,200.0,1,DirectX 9.0c,1.5,Windows XP / Vista / 7 / 8,0
1877,242,421.0,4,Version 11,40,Windows® 7 64-bit / Windows® 8 64-bit / Windows® 8.1 64-bit ,0
1877,147,107.0,8,Version 11,40,Windows® 7 64-bit / Windows® 8 64-bit / Windows® 8.1 64-bit ,1
1878,154,102.0,8,,60,"Windows 7, 64-bit",0
1878,100,598.0,16,,60,"Windows 10, 64-bit",1
1879,242,421.0,4,Version 11,40,"Windows 10,8,7 (64 bit)",0
1879,147,107.0,8,Version 11,40,"Windows 10,8,7 (64 bit)",1
1880,162,1153.0,6,Version 9.0,4,Windows 7+,0
1880,114,1065.0,6,Version 9.0,4,Windows 7+,1
1881,182,,0.5,8.0,0.1,Windows XP,0
1882,400,200.0,0.25,DirectX 9.0 or higher compatible ,2.4,Windows 2000/XP,0
1882,400,1103.0,0.5,DirectX 9.0 or higher compatible ,2.9,Windows 2000/XP,1
1883,400,1173.0,0.5,DirectX 9.0c+,5,Windows XP/Vista,0
1883,400,1173.0,0.5,DirectX 9.0c+,5,Windows XP/Vista,1
1884,424,123.0,0.25,9.0c,18,"Windows Vista, Windows 7, Windows 8",0
1884,292,421.0,0.5,9.0c,18,"Windows Vista, Windows 7, Windows 8",1
1885,380,1007.0,6,Version 11,50,Windows 7/8.1/10 64bit,0
1885,353,872.0,8,Version 11,50,Windows 7/8.1/10 64bit,1
1886,183,1079.0,6,Version 11,50,"Windows® 8.1, Windows® 10, 64bit",0
1886,99,674.0,8,Version 11,50,"Windows® 8.1, Windows® 10, 64bit",1
1887,371,911.0,4,Version 11,3,Windows 7 (64-Bit),0
1887,192,674.0,16,Version 11,10,Windows 10 (64-Bit),1
1888,263,421.0,4,Version 9.0,4,Windows 7 (64 Bit),0
1888,180,1135.0,8,Version 12,4,Windows 10 (64 Bit),1
1889,400,1005.0,0.25,DirectX 7,,Windows 2000/XP,0
1889,209,1153.0,0.5,DirectX 9,,Windows 2000/XP,1
1890,400,1103.0,4,Version 9.0,1.3,7,0
1891,401,1106.0,4,Version 9.0c,4,Windows XP,0
1891,424,421.0,6,Version 9.0c,4,"Windows XP, Windows 7, Windows 8 and Windows 10",1
1892,400,1102.0,2,DirectX® 9.0c,6,Windows® 7 32/64-bit / Vista 32/64 / XP,0
1892,424,1102.0,2,DirectX® 9.0c,6,Windows® 7 32/64-bit / Vista 32/64 / XP ,1
1893,165,102.0,8,Version 12,100,Windows 10 - 64-Bit,0
1893,124,674.0,12,Version 12,100,Windows 10 - 64-Bit,1
1894,120,102.0,8,Version 12,100,"Windows 10, 64-bit",0
1894,373,598.0,12,Version 12,100,"Windows 10, 64-bit",1
1895,400,1103.0,2,Version 9.0c,2,Microsoft® Windows® XP SP2 / Vista / 7 / 10,0
1895,400,200.0,4,Version 9.0c,4,Microsoft® Windows® XP SP2 / Vista / 7 / 10,1
1896,400,1103.0,0.5,9.0c,2,Microsoft® Windows® XP SP2 / Vista / 7,0
1896,400,200.0,2,9.0c,2,Microsoft® Windows® XP SP2 / Vista / 7,1
1897,216,1098.0,8,,,Windows 7 SP1 or newer,0
1898,400,1072.0,4,,1,Windows 7 (64 Bit),0
1898,400,,8,,1,Windows 10 (64 Bit),1
1899,375,1153.0,0.5,DirectX TM 8.1,1.5,Windows 2000 or XP Home / Professional ,0
1899,375,200.0,0.5,DirectX 9.0c,2.0,Windows 2000 or XP Home / Professional ,1
1900,287,1007.0,4,Version 11,8,"Windows 7 64bit, Windows 8.1 64bit Windows 10 64bit",0
1900,400,1079.0,8,Version 11,8,"Windows 7 64bit, Windows 8.1 64bit Windows 10 64bit",1
1901,224,1079.0,8,Version 11,30,"Windows 7 64bit, Windows 8.1 64bit, Windows 10 64bit",0
1901,283,1098.0,8,Version 11,30,"Windows 7 64bit, Windows 8.1 64bit, Windows 10 64bit",1
1902,410,421.0,4,Version 9.0c,2,Windows 7 64-bit or newer,0
1902,281,115.0,4,Version 9.0c,2,Windows 7 64-bit or newer,1
1903,284,1072.0,2,Version 11,1.2,Windows 7 or newer,0
1904,400,,4,Version 11,10,Windows 7,0
1904,400,990.0,8,Version 11,10,Windows 10,1
1905,207,1065.0,8,Version 11,20,Windows 7,0
1905,283,1098.0,16,Version 11,20,Windows 10,1
1906,424,1153.0,4,Version 10,4,Windows 7 or newer,0
1906,320,1153.0,4,Version 11,4,Windows 7 or newer,1
1907,424,1102.0,3,Version 9.0c,5,Windows 7 or newer,0
1907,320,1153.0,4,,5,Windows 7 or newer,1
1908,400,,4,,5,Windows 10,0
1908,400,,8,,5,Windows 10,1
1909,182,,1.0,,,"XP, Vista, Windows 7",0
1910,416,1236.0,4,,0.12,XP,0
1911,400,,0.0078125,,,Windows,0
1912,400,1173.0,1.0,DirectX® 9.0c,0.3,Microsoft® Windows® XP/Vista,0
1912,400,1106.0,2,DirectX® 9.0c,0.3,Microsoft® Windows® XP/Vista,1
1913,400,1106.0,3,DirectX 9,2,XP/Vista/Windows7,0
1914,322,115.0,6,Version 11,3,"Windows 7, 64-bit",0
1915,114,1153.0,4,,2,"Windows 7/8/10, 64-bit",0
1915,114,911.0,4,,2,"Windows 7/8/10, 64-bit",1
1916,400,,0.125,Version 9.0,0.5,Windows XP/Windows Vista/Windows 7/8/10,0
1917,413,1007.0,4,Version 11,10,Windows 7/8/10 (64-bit OS required),0
1917,191,1079.0,8,Version 11,10,Windows 7/8/10 (64-bit OS required),1
1918,216,1098.0,8,,,(Windows 7 64 bit),0
1919,400,1106.0,2,,0.65,Windows 10,0
1919,400,123.0,5,,0.65,Windows 10,1
1920,351,421.0,4,Version 9.0c,1.2,Windows 7,0
1921,400,,1,,0.45,Windows XP,0
1922,400,,1,,0.55,Windows XP or Newer,0
1924,424,1072.0,2,Version 11,2,"Windows 7, 64-bit",0
1924,174,1068.0,4,Version 11,2,"Windows 7, 64-bit",1
1925,400,1103.0,0.25,DirectX 9.0c,3,Windows 2000/XP,0
1926,355,896.0,6,,5,Windows 7 (64-bit),0
1926,125,872.0,16,,5,Windows 10 (64-bit),1
1927,423,1105.0,8,,10,"Windows 8.1 64 Bit, Windows 8 64 Bit, Windows 7 64 Bit Service Pack 1.",0
1928,114,1072.0,4,,0.5,Windows 7,0
1929,400,1153.0,0.5,dx90c,0.1,Windows XP,0
1929,400,1153.0,1,dx90c,0.1,Windows XP,1
1930,114,1098.0,4,Version 11,2,Windows 7+,0
1930,354,1112.0,16,Version 12,2,Windows 7+,1
1931,218,107.0,8,Version 11,20,Windows 7 64 bits,0
1931,162,1112.0,8,Version 11,20,Windows 10 64 bits,1
1932,216,1098.0,8,,8.18,(Windows 7 64 bit),0
1933,400,1057.0,4,Version 9.0c,5,Windows 7,0
1933,40,1065.0,8,Version 10,8,Windows 7,1
1934,299,1225.0,8,,50,Windows 10 - 64bit,0
1934,120,872.0,8,,50,Windows 10 - 64bit,1
1935,299,1079.0,4,Version 11,40,Windows 7 SP1/8.1/10 - 64bit,0
1935,180,108.0,8,Version 11,40,Windows 10 - 64bit,1
1936,299,1079.0,8,,40,Windows 8.1/10 - 64bit,0
1936,180,108.0,8,,40,Windows 10 - 64bit,1
1937,328,421.0,8,Version 11,5,"64 bit, Windows 7 and above",0
1937,328,1007.0,16,Version 11,5,"64 bit, Windows 7 and above",1
1938,182,1103.0,3,,2,"Windows XP SP2, Vista, 7, 8 (64 bit on all versions)",0
1939,292,1106.0,4,Version 9.0c,20,"32-bit: Windows 7, Windows 8, Windows 10",0
1939,152,115.0,8,Version 11,20,"64-bit: Windows 7, Windows 8, Windows 10",1
1940,238,1057.0,4,,2,"х64: XP, Vista, 7, 8, 10",0
1940,320,115.0,6,,2,"х64: XP, Vista, 7, 8, 10",1
1942,196,1065.0,4,,22,"Windows 7, 8.1, 10 x64",0
1942,28,872.0,6,,22,"Windows 7, 8.1, 10 x64",1
1943,196,1065.0,4,,20,"Windows 7, 8.1, 10 x64",0
1943,28,872.0,6,,20,"Windows 7, 8.1, 10 x64",1
1944,424,1068.0,8,,3.5,Windows 10 64-bit,0
1945,400,1102.0,0.5,DirectX 9,2.5,Windows XP,0
1945,400,1102.0,1.0,DirectX 9,2.5,Windows XP,1
1946,182,872.0,4,Version 11,12,Windows 10 64-bit,0
1947,400,,0.015625,DirectX 5.0,,Win95/98/2000/XP,0
1948,294,876.0,12,Version 12 (feature level 12.0),60,Windows 10 (64-bit),0
1948,106,990.0,16,Version 12 (feature level 12.0),60,Windows 10 / 11 (64-bit),1
1949,356,1097.0,4,,0.75,Windows 7,0
1950,425,200.0,2,Version 11,1,Windows 10 32bit,0
1951,150,911.0,4,,2,"Windows 7, 8.1, 10 (64-bit)",0
1952,424,1007.0,4,Version 11,2,Windows 10 64-bit,0
1952,320,1004.0,8,Version 11,2,Windows 10 64-bit,1
1953,287,1102.0,6,Version 11,6,Windows 7 64-bit,0
1953,283,1079.0,16,Version 11,6,Windows 10 64-bit,1
1954,162,1105.0,4,Version 11,10,Windows 7 (64-bit),0
1954,40,1004.0,16,Version 11,20,Windows 10 (64-bit),1
1955,375,1127.0,0.5,Version 9.0c,0.1,"Windows XP SP2+, Vista, 7, 8, 10 (32 or 64bit)",0
1956,400,1105.0,1,9.0c,0.5,Windows XP or later,0
1957,209,200.0,1,,,"Windows 7/Vista, SP2/XP SP3",0
1958,380,1007.0,8,,30,Windows 10 (64-bit only),0
1958,28,990.0,16,,30,Windows 10 (64-bit only),1
1959,400,1173.0,0.25,DirectX 9.0c,0.5,Windows XP / Vista ,0
1960,400,200.0,2,,4,Windows XP/Vista,0
1960,416,123.0,4,,4,Windows XP/Vista,1
1961,375,1106.0,2,9.0,2,"Windows XP, Vista, 7",0
1961,114,1153.0,4,11,2,Windows 7 ,1
1962,59,911.0,8,Version 11,35,"64-bit Windows 7, Windows 8.1, Windows 10",0
1962,180,876.0,16,Version 11,35,"64-bit Windows 7, Windows 8.1, Windows 10",1
1963,126,872.0,12,Version 11,45,"Windows 10, 64 Bit",0
1963,50,598.0,16,Version 11,45,"Windows 10, 64 Bit",1
1964,361,896.0,6,,2,64-Bit Windows 7 or later,0
1965,361,1097.0,6,Version 11,25,Windows 7/8/10 64-bit,0
1965,299,102.0,8,Version 11,25,Windows 7/8/10 64-bit,1
1966,361,1153.0,4,Version 11,7,"Windows 7, Windows 8",0
1966,299,102.0,8,Version 11,7,"Windows 7, Windows 8",1
1967,361,1065.0,6,Version 11,8,Windows 7/8/10 64-bit,0
1967,299,102.0,8,Version 11,8,Windows 7/8/10 64-bit,1
1968,424,421.0,4,Version 9.0c,,Windows 7 (64 Bit),0
1968,226,1098.0,4,Version 9.0c,,Windows 7 (64 Bit),1
1969,400,1153.0,0.25,DirectX 9.0c,0.1,Windows XP/Vista,0
1970,424,1153.0,2,,0.5,Windows 7 or higher 64bits,0
1971,400,,1,,0.2,Windows XP,0
1972,424,1173.0,1,Version 9.0c,0.2,Windows 7,0
1973,400,1182.0,0.25,9.0c,0.3,Windows 2000,0
1973,400,1182.0,0.5,9.0c,2,Windows XP,1
1974,400,1185.0,0.5,DirectX® Version 9.0c (4.09.0000.0904),3,Microsoft® Windows® XP / Vista,0
1974,400,200.0,1,DirectX® Version 9.0c (4.09.0000.0904),3,Microsoft® Windows® XP / Vista,1
1975,162,1153.0,8,Version 11,60,Windows 8.1 (64-bit),0
1975,114,1098.0,16,Version 11,60,Windows 10 (64-bit),1
1976,400,123.0,2,Version 9.0c,4,Windows 7,0
1976,113,1153.0,4,Version 9.0c,4,Windows 7,1
1977,162,1065.0,4,Version 10,2,Windows 7 | 64-bit OS,0
1977,114,872.0,8,Version 10,2,Windows 10 | 64-bit OS,1
1978,242,896.0,8,Version 11,20,Windows 7 64-bit,0
1978,180,444.0,16,Version 11,20,Windows 10 64-bit,1
1979,158,1127.0,1,DirectX® 9.0 ,5,Windows XP/ Windows Vista ,0
1980,158,1102.0,1,DirectX 9,,Windows XP/Windows Vista/Windows 7,0
1981,158,1105.0,2,9.0c,,Windows XP/Windows Vista/Windows 7/8,0
1981,424,1105.0,4,9.0c,,Windows XP/Windows Vista/Windows 7/8,1
1982,320,72.0,6,Version 9.0c,18,Windows 7 SP1 64-bit / Windows 8.1 64-bit / Windows 10 64-bit,0
1982,320,1079.0,8,Version 9.0c,18,Windows 7 SP1 64-bit / Windows 8 64-bit / Windows 10 64-bit,1
1983,320,72.0,6,Version 11,18,Windows 7 SP1 64-bit / Windows 8.1 64-bit / Windows 10 64-bit,0
1983,320,1079.0,8,Version 11,18,Windows 7 SP1 64-bit / Windows 8 64-bit / Windows 10 64-bit,1
1984,400,1007.0,0.5,DirectX9,1,Windows 2000/XP,0
1984,158,1185.0,1.0,DirectX9,2,Windows 2000/XP,1
1985,285,123.0,4,9.0c,18,Windows Vista SP2/ Windows 7 SP1/ Windows 8,0
1985,320,1079.0,8,9.0c,18,Windows 7 SP1 64-Bit / Windows 8 64-Bit,1
1986,400,,0.5,,,Windows XP Service Pack 2+,0
1987,400,,0.5,,0.1,"Windows Vista, 7, 8, 10",0
1988,363,1153.0,8,Version 11,9,"Windows 7, 8, 10 64 bit (32 bit NOT supported)",0
1989,400,1173.0,0.25,DirectX(R) 9.0c (included),1.5,Microsoft(R) Windows(R) 98/Me/2000/XP operating system,0
1989,400,1173.0,0.5,DirectX(R) 9.0c (included),1.5,Microsoft(R) Windows(R) XP operating system,1
1990,400,1103.0,0.5,DirectX(R) 9.0c (included),4.5,Microsoft(R) Windows(R) 32-BIT XP or Vista operating system,0
1990,400,1173.0,1,DirectX(R) 9.0c (included),6,Microsoft(R) Windows(R) 32-BIT XP or Vista operating system,1
1991,371,1153.0,4,Version 11,10,Windows® 8.1 64 bit or Windows® 10 Home 64 bit,0
1991,111,1004.0,8,Version 11,10,Windows® 10 Home 64 bit,1
1992,400,1173.0,2,Directx9.0c,15,Windows® XP Service Pack 2 or Windows Vista™,0
1993,400,1173.0,2,Directx9.0c ,15,Windows® XP Service Pack 2 or Windows Vista™,0
1994,322,896.0,4,Version 11,1.896,Windows 7 64bit,0
1994,156,1004.0,8,Version 11,1.896,Windows 10 64bit,1
1995,285,1106.0,,Version 9.0,0.256,Windows XP Service Pack 3,0
1996,413,911.0,4,Version 11,2,Windows 7 64-bit or higher,0
1997,400,1153.0,0.5,Version 9.0,0.3,Windows XP or later,0
